year,month,day,hour_n,hour,holi,h_temp,h_bodytemp,h_humidity,h_pressure,h_visibility,h_wind_speed,h_gust_speed
2016,08,22,21.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,40.58496,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,08,22,15.584963,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,23.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,22.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,12,5.0,18,0,27.0,28.5,65,1015.0,10.0,14.4,39.6
2016,09,13,2.0,13,0,29.0,30.3,55,1016.0,10.0,18.0,36.0
2016,09,18,3.0,11,0,27.0,28.5,65,1010.0,10.0,25.2,43.2
2016,09,18,2.0,13,0,28.0,29.2,58,1009.0,10.0,32.4,50.4
2016,09,27,5.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,4.0,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2016,09,27,5.0,14,0,31.0,35.4,62,1009.0,10.0,18.0,39.6
2015,11,23,1.0,21,0,1.0,5.7,70,1034.0,10.0,36.0,57.6
2015,11,23,2.0,22,0,1.0,6.3,65,1035.0,10.0,43.2,61.2
2015,11,25,4.0,21,0,2.0,6.7,93,1028.0,3.0,14.4,32.4
2015,11,26,6.0,7,0,6.0,12.4,86,1028.0,10.0,18.0,36.0
2015,11,26,2.0,11,0,2.0,8.5,69,1029.0,10.0,25.2,43.2
2015,11,26,2.0,12,0,2.0,9.3,64,1028.0,10.0,32.4,50.4
2015,11,26,1.0,13,0,2.0,8.5,64,1028.0,10.0,25.2,43.2
2015,11,26,3.0,14,0,2.0,8.9,59,1028.0,10.0,28.8,46.8
2015,11,26,3.0,15,0,2.0,8.9,55,1028.0,10.0,28.8,46.8
2015,12,02,1.0,6,0,5.0,0.9,87,1020.0,2.5,21.6,39.6
2015,12,16,2.0,11,0,1.0,5.0,35,1028.0,10.0,28.8,46.8
2015,12,16,5.0,12,0,2.0,3.7,33,1028.0,10.0,28.8,50.4
2015,12,16,2.0,13,0,2.0,3.7,33,1027.0,10.0,28.8,50.4
2015,12,16,2.0,14,0,2.0,3.3,35,1027.0,10.0,25.2,46.8
2015,12,26,1.0,13,1,8.0,4.4,50,1019.0,3.0,25.2,46.8
2016,01,01,2.0,12,2,8.0,4.4,57,1028.0,4.5,25.2,43.2
2016,01,18,1.0,14,0,2.0,8.5,34,1024.0,10.0,25.2,54.0
2016,01,18,1.0,15,0,3.0,10.6,37,1024.0,10.0,32.4,54.0
2016,01,23,3.0,12,1,7.0,14.3,36,1039.0,10.0,21.6,39.6
2016,02,13,2.0,17,2,0.0,7.9,80,1015.0,10.0,46.8,68.4
2016,02,13,2.0,18,2,1.0,9.2,80,1018.0,10.0,46.8,68.4
2016,02,13,4.0,19,2,1.0,9.5,80,1020.0,10.0,50.4,68.4
2016,02,13,1.0,20,2,1.0,9.5,75,1020.0,10.0,50.4,72.0
2016,02,29,3.0,11,0,2.0,3.3,38,1034.0,10.0,25.2,43.2
2016,03,05,1.0,7,1,8.0,4.7,93,1017.0,1.1,21.6,39.6
2016,03,12,1.0,17,1,7.0,3.1,37,1020.0,5.0,25.2,43.2
2016,06,24,6.0,11,0,28.0,29.2,58,1004.0,10.0,25.2,43.2
2016,07,11,3.0,14,0,31.0,35.4,62,1002.0,10.0,18.0,36.0
2016,07,20,1.0,3,0,27.0,30.1,84,1003.0,10.0,32.4,61.2
2016,07,20,1.0,6,0,27.0,30.6,89,1003.0,10.0,25.2,46.8
2016,07,20,2.0,7,0,27.0,30.6,89,1003.0,10.0,32.4,54.0
2016,07,20,4.0,9,0,27.0,30.6,89,1003.0,10.0,28.8,46.8
2016,07,20,4.0,11,0,29.0,34.5,79,1002.0,10.0,39.6,64.8
2016,07,20,6.0,12,0,29.0,34.5,79,1002.0,10.0,36.0,57.6
2016,07,20,4.0,13,0,28.0,32.7,84,1002.0,10.0,43.2,61.2
2016,07,20,1.0,14,0,28.0,32.7,84,1001.0,10.0,39.6,72.0
2016,07,20,1.0,15,0,27.0,30.6,89,1001.0,8.0,43.2,61.2
2016,07,20,6.0,16,0,27.0,30.6,89,1001.0,8.0,36.0,61.2
2016,07,20,5.0,17,0,27.0,30.6,89,1001.0,8.0,36.0,57.6
2016,07,20,3.0,18,0,27.0,30.6,89,1002.0,10.0,32.4,50.4
2016,07,20,6.0,21,0,27.0,30.6,89,1003.0,10.0,21.6,39.6
2016,07,21,4.0,12,0,32.0,37.7,62,1004.0,10.0,21.6,39.6
2016,08,03,3.0,14,0,31.0,35.4,62,1008.0,10.0,10.8,28.8
2016,10,31,2.0,11,0,5.0,0.5,81,1033.0,10.0,25.2,46.8
2016,08,06,18.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,08,10,14.0,16,0,34.0,41.8,59,1004.0,10.0,18.0,36.0
2016,09,12,8.0,10,0,27.0,28.2,61,1016.0,6.0,10.8,28.8
2016,07,30,5.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,08,01,2.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2016,08,02,8.0,11,0,27.0,30.1,84,990.0,10.0,28.8,46.8
2016,08,06,8.0,11,1,33.0,41.8,66,1006.0,5.0,7.2,25.2
2016,08,06,17.0,17,1,35.0,41.9,53,1001.0,10.0,10.8,28.8
2016,08,15,5.0,17,0,29.0,34.5,79,996.0,4.0,32.4,50.4
2016,08,28,5.0,13,1,31.0,33.7,55,1007.0,10.0,21.6,39.6
2016,08,28,6.0,14,1,30.0,32.4,58,1007.0,10.0,21.6,39.6
2016,09,15,11.0,10,2,32.0,34.9,52,1004.0,9.0,10.8,28.8
2016,09,15,16.0,17,2,28.0,32.7,84,1003.0,4.0,7.2,28.8
2016,09,17,11.0,12,2,32.0,34.1,49,1007.0,10.0,18.0,36.0
2016,09,26,3.0,15,0,35.0,40.3,49,1005.0,5.0,7.2,25.2
2016,10,02,3.0,15,2,32.0,35.6,55,1007.0,10.0,14.4,32.4
2016,10,09,7.0,13,0,27.0,27.9,58,1010.0,10.0,21.6,39.6
2016,10,21,4.0,11,0,28.0,30.2,66,997.0,10.0,43.2,64.8
2016,10,21,4.0,12,0,29.0,31.3,62,995.0,10.0,36.0,54.0
2016,06,18,13.0,12,1,33.0,39.2,59,1005.0,10.0,18.0,39.6
2016,07,20,17.0,12,0,30.0,36.0,74,999.0,10.0,39.6,57.6
2016,08,02,3.0,15,0,33.0,41.8,66,1002.0,10.0,14.4,32.4
2016,08,25,11.0,17,0,30.0,37.4,79,1002.0,3.0,28.8,50.4
2016,09,18,10.0,13,0,31.0,30.9,40,1012.0,10.0,10.8,36.0
2016,09,23,10.0,16,0,31.0,30.3,35,1011.0,7.0,7.2,25.2
2016,10,08,16.0,13,0,27.0,26.8,39,1017.0,10.0,21.6,39.6
2016,01,23,1.0,9,1,8.0,3.6,62,1030.0,10.0,36.0,54.0
2016,01,23,2.0,10,1,7.0,2.5,66,1031.0,10.0,32.4,50.4
2016,01,23,4.0,13,1,7.0,2.5,71,1030.0,10.0,32.4,50.4
2016,01,24,4.0,13,1,4.0,0.8,56,1037.0,10.0,25.2,43.2
2016,05,26,11.0,9,0,30.0,35.0,70,1008.0,10.0,10.8,28.8
2016,05,27,4.0,15,0,29.0,34.5,79,1004.0,10.0,36.0,54.0
2016,07,30,3.0,17,1,29.0,34.5,79,1005.0,10.0,28.8,54.0
2016,08,02,3.0,16,0,27.0,31.2,94,999.0,0.9,36.0,64.8
2016,08,26,7.0,18,0,30.0,36.0,74,1004.0,10.0,39.6,57.6
2016,09,02,6.0,13,0,27.0,31.2,94,1002.0,1.0,25.2,54.0
2016,10,03,2.0,11,2,31.0,36.4,66,1009.0,10.0,10.8,28.8
2016,10,05,1.0,14,2,32.0,36.8,59,1007.0,8.0,14.4,32.4
2016,10,06,5.0,10,2,29.0,32.7,70,1011.0,10.0,18.0,43.2
2016,10,06,4.0,13,2,32.0,37.7,62,1009.0,10.0,10.8,28.8
2016,10,21,1.0,10,0,27.0,29.6,79,995.0,10.0,36.0,57.6
2016,10,21,8.0,12,0,28.0,31.2,74,992.0,10.0,57.6,75.6
2016,10,21,2.0,13,0,28.0,31.2,74,991.0,2.8,54.0,72.0
2016,10,21,4.0,14,0,27.0,29.6,79,992.0,3.0,50.4,68.4
2016,01,23,1.0,16,1,1.0,7.2,44,1038.0,10.0,25.2,46.8
2016,06,17,9.0,17,0,31.0,34.4,58,1005.0,10.0,10.8,28.8
2016,07,12,1.0,15,0,34.0,47.3,71,999.0,10.0,7.2,25.2
2016,08,07,5.0,18,1,32.0,40.4,70,1002.0,10.0,21.6,39.6
2016,08,10,17.0,17,0,32.0,43.9,79,1004.0,10.0,21.6,39.6
2016,08,17,24.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2016,08,28,3.0,10,1,29.0,28.6,40,1010.0,10.0,21.6,39.6
2016,07,11,23.0,12,0,35.0,38.5,44,1000.0,6.0,21.6,43.2
2016,07,30,6.0,15,1,29.0,36.8,89,1006.0,2.5,10.8,28.8
2015,07,24,2.0,16,0,33.0,34.0,41,999.0,10.0,10.8,32.4
2015,07,26,1.0,14,1,34.0,39.1,52,1003.0,8.0,3.6,28.8
2015,11,05,4.0,20,0,4.0,0.4,75,1033.0,10.0,21.6,39.6
2015,11,06,8.0,16,0,2.0,2.9,93,1029.0,10.0,21.6,39.6
2015,12,02,6.0,17,0,2.0,3.7,33,1020.0,10.0,28.8,46.8
2015,12,02,3.0,19,0,2.0,2.9,30,1021.0,10.0,21.6,39.6
2016,05,30,6.0,16,0,34.0,33.6,32,1000.0,8.0,10.8,28.8
2016,07,11,14.0,12,0,35.0,38.5,44,1000.0,6.0,21.6,43.2
2016,07,30,7.0,15,1,29.0,36.8,89,1006.0,2.5,10.8,28.8
2016,06,24,3.0,11,0,28.0,29.2,58,1004.0,10.0,25.2,43.2
2016,07,11,8.0,14,0,31.0,35.4,62,1002.0,10.0,18.0,36.0
2016,07,20,2.0,11,0,29.0,34.5,79,1002.0,10.0,39.6,64.8
2016,07,20,3.0,12,0,29.0,34.5,79,1002.0,10.0,36.0,57.6
2016,07,20,2.0,13,0,28.0,32.7,84,1002.0,10.0,43.2,61.2
2016,07,20,4.0,14,0,28.0,32.7,84,1001.0,10.0,39.6,72.0
2016,07,20,3.0,15,0,27.0,30.6,89,1001.0,8.0,43.2,61.2
2016,07,20,3.0,17,0,27.0,30.6,89,1001.0,8.0,36.0,57.6
2016,07,20,1.0,21,0,27.0,30.6,89,1003.0,10.0,21.6,39.6
2016,07,21,7.0,12,0,32.0,37.7,62,1004.0,10.0,21.6,39.6
2016,08,03,4.0,14,0,31.0,35.4,62,1008.0,10.0,10.8,28.8
2015,07,29,8.0,20,0,27.0,27.9,58,1009.0,10.0,36.0,57.6
2015,08,01,2.0,14,1,37.0,39.3,35,1008.0,10.0,7.2,28.8
2015,08,08,3.0,17,1,29.0,32.7,70,1006.0,10.0,32.4,50.4
2015,08,09,2.0,16,1,29.0,32.7,70,1003.0,10.0,21.6,43.2
2015,08,09,2.0,17,1,28.0,31.2,74,1003.0,10.0,21.6,43.2
2016,06,17,6.0,17,0,31.0,34.4,58,1005.0,10.0,10.8,28.8
2016,07,12,5.0,15,0,34.0,47.3,71,999.0,10.0,7.2,25.2
2016,07,27,12.0,19,0,33.0,36.9,52,1005.0,10.0,36.0,54.0
2016,08,07,8.0,18,1,32.0,40.4,70,1002.0,10.0,21.6,39.6
2016,08,17,2.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2016,08,28,2.0,10,1,29.0,28.6,40,1010.0,10.0,21.6,39.6
2016,05,26,6.0,9,0,30.0,35.0,70,1008.0,10.0,10.8,28.8
2016,05,27,2.0,15,0,29.0,34.5,79,1004.0,10.0,36.0,54.0
2016,07,30,8.0,17,1,29.0,34.5,79,1005.0,10.0,28.8,54.0
2016,08,02,4.0,16,0,27.0,31.2,94,999.0,0.9,36.0,64.8
2016,09,02,5.5849624,13,0,27.0,31.2,94,1002.0,1.0,25.2,54.0
2016,10,05,4.0,14,2,32.0,36.8,59,1007.0,8.0,14.4,32.4
2016,10,06,3.0,10,2,29.0,32.7,70,1011.0,10.0,18.0,43.2
2016,10,06,1.0,13,2,32.0,37.7,62,1009.0,10.0,10.8,28.8
2016,10,21,6.0,10,0,27.0,29.6,79,995.0,10.0,36.0,57.6
2016,06,29,5.0,20,0,28.0,28.5,51,1006.0,10.0,25.2,43.2
2016,07,12,7.0,12,0,28.0,28.5,51,1005.0,10.0,21.6,39.6
2015,07,12,1.0,9,1,27.0,29.6,79,998.0,10.0,21.6,39.6
2015,08,09,7.0,14,1,28.0,33.6,89,1005.0,10.0,25.2,43.2
2015,08,09,10.0,16,1,27.0,31.2,94,1004.0,5.0,25.2,43.2
2015,11,24,6.0,17,0,7.0,4.3,93,1026.0,2.8,14.4,32.4
2015,11,24,11.0,18,0,4.0,0.1,93,1027.0,4.0,18.0,36.0
2016,02,14,27.0,13,0,5.0,0.9,42,1029.0,10.0,21.6,39.6
2016,03,08,3.0,10,0,7.0,2.8,87,1018.0,3.0,28.8,46.8
2016,03,08,12.0,15,0,6.0,1.5,93,1017.0,4.0,28.8,46.8
2016,03,11,7.0,20,0,6.0,4.5,61,1025.0,5.0,7.2,25.2
2016,08,06,33.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,09,26,19.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2016,07,20,8.0,12,0,30.0,36.0,74,999.0,10.0,39.6,57.6
2016,08,25,12.0,17,0,30.0,37.4,79,1002.0,3.0,28.8,50.4
2016,09,18,5.0,13,0,31.0,30.9,40,1012.0,10.0,10.8,36.0
2016,01,23,2.0,8,1,8.0,3.6,62,1028.0,10.0,36.0,57.6
2016,01,23,2.0,9,1,8.0,3.6,62,1030.0,10.0,36.0,54.0
2016,01,23,1.0,10,1,7.0,2.5,66,1031.0,10.0,32.4,50.4
2016,01,23,2.0,13,1,7.0,2.5,71,1030.0,10.0,32.4,50.4
2016,05,26,5.0,9,0,30.0,35.0,70,1008.0,10.0,10.8,28.8
2016,05,27,7.0,15,0,29.0,34.5,79,1004.0,10.0,36.0,54.0
2016,07,30,7.0,17,1,29.0,34.5,79,1005.0,10.0,28.8,54.0
2016,08,26,19.584963,18,0,30.0,36.0,74,1004.0,10.0,39.6,57.6
2016,09,02,3.0,13,0,27.0,31.2,94,1002.0,1.0,25.2,54.0
2016,10,03,4.0,11,2,31.0,36.4,66,1009.0,10.0,10.8,28.8
2016,10,05,10.0,14,2,32.0,36.8,59,1007.0,8.0,14.4,32.4
2016,10,06,5.0,13,2,32.0,37.7,62,1009.0,10.0,10.8,28.8
2016,10,21,7.0,12,0,28.0,31.2,74,992.0,10.0,57.6,75.6
2016,10,21,1.0,13,0,28.0,31.2,74,991.0,2.8,54.0,72.0
2016,10,21,1.0,14,0,27.0,29.6,79,992.0,3.0,50.4,68.4
2015,11,25,2.0,12,0,8.0,4.7,87,1025.0,7.0,21.6,39.6
2015,11,25,1.0,15,0,7.0,3.4,87,1025.0,10.0,21.6,39.6
2015,11,26,3.0,8,0,4.0,0.1,56,1029.0,8.0,18.0,39.6
2015,11,26,1.0,11,0,7.0,2.8,46,1029.0,10.0,28.8,46.8
2015,11,26,3.0,12,0,7.0,2.2,39,1028.0,10.0,36.0,57.6
2015,11,26,3.0,13,0,7.0,2.2,39,1028.0,10.0,36.0,54.0
2016,01,23,17.0,11,1,1.0,7.2,93,1038.0,2.0,25.2,46.8
2016,01,23,9.0,13,1,1.0,5.4,56,1037.0,10.0,32.4,50.4
2016,01,23,13.0,14,1,0.0,7.3,44,1036.0,10.0,39.6,57.6
2016,01,23,21.0,16,1,1.0,8.3,44,1036.0,10.0,36.0,57.6
2016,01,24,2.0,7,1,4.0,11.5,69,1039.0,6.0,28.8,46.8
2016,01,24,2.0,8,1,5.0,12.3,59,1040.0,10.0,25.2,43.2
2016,01,24,8.0,9,1,4.0,11.0,50,1041.0,10.0,25.2,46.8
2016,01,24,12.0,10,1,4.0,13.0,36,1042.0,10.0,43.2,64.8
2016,01,24,9.0,11,1,4.0,13.3,36,1041.0,10.0,46.8,64.8
2016,01,24,9.0,13,1,3.0,11.3,37,1040.0,10.0,39.6,64.8
2016,01,24,10.0,14,1,4.0,13.3,43,1039.0,10.0,46.8,72.0
2016,01,24,12.0,15,1,4.0,12.7,36,1039.0,10.0,39.6,57.6
2016,01,24,20.0,16,1,4.0,13.3,40,1039.0,10.0,46.8,68.4
2016,01,24,22.584963,17,1,4.0,12.3,40,1040.0,10.0,36.0,61.2
2016,02,06,16.0,15,0,7.0,2.8,43,1029.0,6.0,28.8,46.8
2016,02,06,12.0,16,0,7.0,3.1,37,1029.0,6.0,25.2,43.2
2016,02,06,23.0,17,0,6.0,2.6,39,1029.0,6.0,18.0,36.0
2016,02,14,3.0,8,0,4.0,0.4,81,1025.0,6.0,21.6,39.6
2016,02,15,4.0,10,0,4.0,0.4,36,1032.0,10.0,21.6,43.2
2016,02,20,2.0,7,1,8.0,5.1,57,1027.0,4.5,18.0,36.0
2016,02,23,4.0,13,0,6.0,3.1,93,1031.0,4.0,14.4,32.4
2016,03,08,8.0,20,0,8.0,4.4,93,1016.0,9.0,25.2,43.2
2016,03,09,5.0,18,0,6.0,2.6,66,1025.0,10.0,18.0,36.0
2016,03,24,5.0,9,0,8.0,5.1,57,1029.0,10.0,18.0,36.0
2016,06,21,5.0,14,0,38.0,45.3,44,1004.0,10.0,18.0,36.0
2016,07,14,6.0,16,0,29.0,36.8,89,1003.0,10.0,14.4,32.4
2016,07,22,7.0,16,0,29.0,36.8,89,1006.0,4.0,28.8,46.8
2016,08,09,6.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,08,17,5.0,14,0,35.0,39.5,47,1001.0,10.0,10.8,32.4
2016,08,28,20.0,9,1,27.0,27.5,51,1009.0,10.0,21.6,39.6
2016,08,28,16.0,10,1,28.0,28.3,48,1008.0,10.0,25.2,43.2
2016,08,28,15.0,11,1,29.0,28.8,42,1008.0,10.0,25.2,43.2
2016,08,28,6.0,15,1,31.0,29.8,31,1006.0,10.0,25.2,46.8
2016,09,18,12.0,15,0,27.0,28.2,61,1007.0,10.0,25.2,43.2
2016,09,19,13.0,12,0,27.0,28.5,65,1010.0,10.0,21.6,39.6
2016,02,24,12.0,9,0,8.0,4.4,81,1034.0,10.0,25.2,43.2
2016,03,11,11.0,11,0,8.0,4.1,62,1027.0,8.0,28.8,46.8
2016,06,25,40.0,18,1,28.0,30.7,70,1009.0,10.0,28.8,46.8
2016,07,07,59.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,9.0,9,0,29.0,33.5,74,1002.0,10.0,39.6,61.2
2016,07,08,12.0,10,0,29.0,33.5,74,1001.0,10.0,43.2,61.2
2016,07,08,11.0,11,0,29.0,33.5,74,1000.0,10.0,43.2,61.2
2016,07,08,42.0,12,0,29.0,34.5,79,1000.0,10.0,46.8,64.8
2016,07,08,41.0,13,0,29.0,34.5,79,1000.0,10.0,46.8,68.4
2016,07,08,18.0,14,0,29.0,34.5,79,999.0,10.0,39.6,57.6
2016,07,08,22.0,15,0,29.0,34.5,79,999.0,10.0,39.6,61.2
2016,07,08,26.0,16,0,28.0,33.6,89,999.0,10.0,39.6,64.8
2016,07,08,94.0,18,0,28.0,33.6,89,999.0,10.0,39.6,57.6
2016,07,08,76.0,19,0,28.0,32.7,84,1000.0,10.0,39.6,57.6
2016,07,08,43.0,20,0,28.0,33.6,89,1000.0,10.0,32.4,50.4
2016,07,08,32.0,21,0,28.0,33.6,89,1000.0,10.0,36.0,54.0
2016,08,01,11.0,10,0,32.0,42.3,75,1004.0,10.0,39.6,57.6
2016,08,01,15.0,11,0,33.0,43.9,71,1003.0,10.0,43.2,64.8
2016,09,14,10.0,8,0,27.0,30.6,89,1007.0,10.0,43.2,64.8
2016,09,14,20.0,10,0,27.0,30.6,89,1006.0,10.0,46.8,64.8
2016,09,14,24.0,14,0,28.0,32.7,84,1003.0,9.0,54.0,72.0
2016,09,14,18.0,15,0,27.0,31.2,94,1002.0,5.0,46.8,68.4
2016,09,14,33.0,16,0,27.0,31.2,94,1001.0,3.0,57.6,75.6
2016,09,14,61.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,14,33.0,21,0,27.0,30.6,89,1003.0,7.0,57.6,75.6
2016,09,14,7.0,22,0,27.0,30.6,89,1003.0,9.0,57.6,82.8
2016,09,17,27.0,16,2,27.0,30.6,89,1004.0,10.0,28.8,46.8
2016,09,26,36.0,19,0,27.0,30.1,84,1008.0,10.0,25.2,43.2
2016,09,27,13.0,9,0,28.0,31.2,74,1002.0,10.0,32.4,50.4
2016,09,27,23.0,10,0,28.0,31.9,79,1002.0,10.0,36.0,57.6
2016,09,27,23.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,31.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2016,09,27,18.0,13,0,28.0,31.9,79,998.0,5.0,43.2,68.4
2016,10,07,14.0,10,2,27.0,30.6,89,1010.0,6.0,32.4,50.4
2016,10,07,18.0,11,2,27.0,30.6,89,1009.0,7.0,36.0,54.0
2016,10,07,15.0,13,2,28.0,33.6,89,1008.0,9.0,25.2,43.2
2015,07,20,6.0,18,0,27.0,30.1,84,1007.0,10.0,28.8,46.8
2015,07,21,6.0,19,0,27.0,30.1,84,1006.0,10.0,36.0,54.0
2015,08,07,2.0,10,0,32.0,39.0,66,1005.0,10.0,36.0,54.0
2015,08,07,11.0,12,0,33.0,39.2,59,1005.0,10.0,50.4,68.4
2015,08,07,4.5849624,15,0,32.0,39.0,66,1002.0,10.0,50.4,68.4
2015,08,07,1.0,16,0,32.0,37.7,62,1002.0,10.0,46.8,68.4
2015,08,07,1.0,17,0,30.0,35.0,70,1002.0,10.0,50.4,75.6
2015,08,07,3.0,21,0,29.0,33.5,74,1001.0,10.0,39.6,61.2
2015,08,07,2.0,22,0,29.0,33.5,74,1002.0,10.0,46.8,68.4
2015,08,08,1.0,7,1,27.0,30.1,84,994.0,5.0,64.8,90.0
2015,08,23,2.0,0,1,27.0,30.6,89,1000.0,10.0,28.8,46.8
2015,08,23,5.0,13,1,31.0,36.4,66,998.0,10.0,32.4,50.4
2015,08,23,4.0,14,1,30.0,35.0,70,997.0,10.0,39.6,64.8
2015,08,23,1.0,17,1,29.0,33.5,74,997.0,10.0,32.4,50.4
2015,09,28,1.0,10,0,27.0,28.5,65,1006.0,10.0,18.0,36.0
2015,09,28,3.0,11,0,28.0,30.2,66,1006.0,10.0,25.2,46.8
2015,09,28,2.0,16,0,27.0,29.6,79,1003.0,9.0,28.8,46.8
2015,09,28,3.0,17,0,28.0,31.2,74,1003.0,10.0,43.2,61.2
2015,10,23,4.0,13,0,27.0,28.2,61,1013.0,10.0,25.2,43.2
2016,02,24,9.0,9,0,8.0,4.4,81,1034.0,10.0,25.2,43.2
2016,03,11,7.0,11,0,8.0,4.1,62,1027.0,8.0,28.8,46.8
2016,06,25,6.0,18,1,28.0,30.7,70,1009.0,10.0,28.8,46.8
2016,07,07,24.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,4.0,7,0,28.0,31.9,79,1002.0,10.0,39.6,57.6
2016,07,08,2.0,9,0,29.0,33.5,74,1002.0,10.0,39.6,61.2
2016,07,08,3.0,10,0,29.0,33.5,74,1001.0,10.0,43.2,61.2
2016,07,08,3.0,11,0,29.0,33.5,74,1000.0,10.0,43.2,61.2
2016,07,08,17.0,12,0,29.0,34.5,79,1000.0,10.0,46.8,64.8
2016,07,08,9.0,13,0,29.0,34.5,79,1000.0,10.0,46.8,68.4
2016,07,08,3.0,14,0,29.0,34.5,79,999.0,10.0,39.6,57.6
2016,07,08,5.0,15,0,29.0,34.5,79,999.0,10.0,39.6,61.2
2016,07,08,4.0,16,0,28.0,33.6,89,999.0,10.0,39.6,64.8
2016,07,08,9.0,18,0,28.0,33.6,89,999.0,10.0,39.6,57.6
2016,07,08,6.0,19,0,28.0,32.7,84,1000.0,10.0,39.6,57.6
2016,07,08,6.0,20,0,28.0,33.6,89,1000.0,10.0,32.4,50.4
2016,07,08,2.0,21,0,28.0,33.6,89,1000.0,10.0,36.0,54.0
2016,07,09,2.0,6,1,27.0,31.2,94,996.0,5.0,46.8,64.8
2016,07,09,2.0,7,1,27.0,31.2,94,996.0,3.0,46.8,64.8
2016,07,09,3.0,8,1,27.0,31.2,94,996.0,1.3,46.8,64.8
2016,07,31,5.0,23,1,28.0,33.6,89,1005.0,10.0,21.6,39.6
2016,08,01,6.0,10,0,32.0,42.3,75,1004.0,10.0,39.6,57.6
2016,08,01,17.0,11,0,33.0,43.9,71,1003.0,10.0,43.2,64.8
2016,09,14,14.0,8,0,27.0,30.6,89,1007.0,10.0,43.2,64.8
2016,09,14,3.0,10,0,27.0,30.6,89,1006.0,10.0,46.8,64.8
2016,09,14,2.0,14,0,28.0,32.7,84,1003.0,9.0,54.0,72.0
2016,09,14,4.0,15,0,27.0,31.2,94,1002.0,5.0,46.8,68.4
2016,09,14,5.0,16,0,27.0,31.2,94,1001.0,3.0,57.6,75.6
2016,09,14,6.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,14,4.0,21,0,27.0,30.6,89,1003.0,7.0,57.6,75.6
2016,09,14,3.0,23,0,27.0,30.6,89,1003.0,8.0,39.6,64.8
2016,09,17,11.0,16,2,27.0,30.6,89,1004.0,10.0,28.8,46.8
2016,09,26,5.0,19,0,27.0,30.1,84,1008.0,10.0,25.2,43.2
2016,09,27,9.0,7,0,27.0,29.6,79,1003.0,10.0,21.6,39.6
2016,09,27,5.0,9,0,28.0,31.2,74,1002.0,10.0,32.4,50.4
2016,09,27,2.0,10,0,28.0,31.9,79,1002.0,10.0,36.0,57.6
2016,09,27,9.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,16.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2016,09,27,4.0,13,0,28.0,31.9,79,998.0,5.0,43.2,68.4
2016,10,07,2.0,10,2,27.0,30.6,89,1010.0,6.0,32.4,50.4
2016,10,07,6.0,11,2,27.0,30.6,89,1009.0,7.0,36.0,54.0
2016,10,07,1.0,13,2,28.0,33.6,89,1008.0,9.0,25.2,43.2
2016,06,07,1.0,16,0,31.0,30.9,40,1008.0,10.0,10.8,32.4
2016,06,30,2.0,17,0,28.0,29.2,58,1003.0,6.0,43.2,61.2
2016,07,02,6.0,17,1,36.0,36.7,32,1001.0,10.0,18.0,46.8
2016,07,05,1.0,15,0,34.0,33.6,32,1007.0,10.0,21.6,46.8
2016,02,24,6.0,9,0,8.0,4.4,81,1034.0,10.0,25.2,43.2
2016,06,25,18.0,18,1,28.0,30.7,70,1009.0,10.0,28.8,46.8
2016,07,07,7.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,6.0,9,0,29.0,33.5,74,1002.0,10.0,39.6,61.2
2016,07,08,5.0,10,0,29.0,33.5,74,1001.0,10.0,43.2,61.2
2016,07,08,12.0,11,0,29.0,33.5,74,1000.0,10.0,43.2,61.2
2016,07,08,6.0,12,0,29.0,34.5,79,1000.0,10.0,46.8,64.8
2016,07,08,1.0,13,0,29.0,34.5,79,1000.0,10.0,46.8,68.4
2016,07,08,6.0,14,0,29.0,34.5,79,999.0,10.0,39.6,57.6
2016,07,08,8.0,15,0,29.0,34.5,79,999.0,10.0,39.6,61.2
